,timestamp,device,seqnumber,event,temperature1,temperature2,bmetemp,bmehum,bmepress,adc1,adc2,adc3,battery,devicetypeid,data,time,__dt,date
577,2022-07-19T12:36:13+01:00,1B29859,390,1,52,41,45,8,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01988d9108570101011b,1658226973,2022-07-19 00:00:00.000,2022-07-19 12:36:13+01:00
310,2022-07-19T12:51:38+01:00,1B29859,391,1,54,40,45,7,987,1,1,1,27,5eb93b15c563d67b6b9800d7,019a8c9107570101011b,1658227898,2022-07-19 00:00:00.000,2022-07-19 12:51:38+01:00
86,2022-07-19T13:07:02+01:00,1B29859,392,1,55,40,44,7,987,1,1,1,27,5eb93b15c563d67b6b9800d7,019b8c9007570101011b,1658228822,2022-07-19 00:00:00.000,2022-07-19 13:07:02+01:00
480,2022-07-19T13:22:26+01:00,1B29859,393,1,56,40,46,6,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019c8c9206560101011b,1658229746,2022-07-19 00:00:00.000,2022-07-19 13:22:26+01:00
670,2022-07-19T13:37:52+01:00,1B29859,394,1,56,39,44,6,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019c8b9006560101011b,1658230672,2022-07-19 00:00:00.000,2022-07-19 13:37:52+01:00
665,2022-07-19T13:53:14+01:00,1B29859,395,1,57,38,44,7,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019d8a9007560101011b,1658231594,2022-07-19 00:00:00.000,2022-07-19 13:53:14+01:00
333,2022-07-19T14:08:37+01:00,1B29859,396,1,57,41,47,5,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019d8d9305560101011b,1658232517,2022-07-19 00:00:00.000,2022-07-19 14:08:37+01:00
733,2022-07-19T14:24:02+01:00,1B29859,397,1,58,41,47,5,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019e8d9305560101011b,1658233442,2022-07-19 00:00:00.000,2022-07-19 14:24:02+01:00
623,2022-07-19T14:39:25+01:00,1B29859,398,1,59,39,46,6,986,1,1,1,27,5eb93b15c563d67b6b9800d7,019f8b9206560101011b,1658234365,2022-07-19 00:00:00.000,2022-07-19 14:39:25+01:00
747,2022-07-19T14:54:49+01:00,1B29859,399,1,59,40,46,5,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019f8c9205550101011b,1658235289,2022-07-19 00:00:00.000,2022-07-19 14:54:49+01:00
100,2022-07-19T15:10:13+01:00,1B29859,400,1,58,39,46,5,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019e8b9205550101011b,1658236213,2022-07-19 00:00:00.000,2022-07-19 15:10:13+01:00
189,2022-07-19T15:25:36+01:00,1B29859,401,1,58,39,46,5,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019e8b9205550101011b,1658237136,2022-07-19 00:00:00.000,2022-07-19 15:25:36+01:00
313,2022-07-19T15:41:01+01:00,1B29859,402,1,58,40,47,4,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019e8c9304550101011b,1658238061,2022-07-19 00:00:00.000,2022-07-19 15:41:01+01:00
399,2022-07-19T15:56:25+01:00,1B29859,403,1,58,39,45,5,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019e8b9105550101011b,1658238985,2022-07-19 00:00:00.000,2022-07-19 15:56:25+01:00
903,2022-07-19T16:11:49+01:00,1B29859,404,1,57,39,46,5,985,1,1,1,27,5eb93b15c563d67b6b9800d7,019d8b9205550101011b,1658239909,2022-07-19 00:00:00.000,2022-07-19 16:11:49+01:00
90,2022-07-19T16:27:13+01:00,1B29859,405,1,57,39,46,5,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019d8b9205540101011b,1658240833,2022-07-19 00:00:00.000,2022-07-19 16:27:13+01:00
968,2022-07-19T16:42:37+01:00,1B29859,406,1,56,37,44,5,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019c899005540101011b,1658241757,2022-07-19 00:00:00.000,2022-07-19 16:42:37+01:00
219,2022-07-19T16:57:59+01:00,1B29859,407,1,55,36,36,10,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019b88880a540101011b,1658242679,2022-07-19 00:00:00.000,2022-07-19 16:57:59+01:00
749,2022-07-19T17:13:20+01:00,1B29859,408,1,53,36,36,12,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019988880c540101011b,1658243600,2022-07-19 00:00:00.000,2022-07-19 17:13:20+01:00
386,2022-07-19T17:28:43+01:00,1B29859,409,1,49,36,35,12,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019588870c540101011b,1658244523,2022-07-19 00:00:00.000,2022-07-19 17:28:43+01:00
118,2022-07-19T17:44:06+01:00,1B29859,410,1,46,35,35,12,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019287870c540101011b,1658245446,2022-07-19 00:00:00.000,2022-07-19 17:44:06+01:00
810,2022-07-19T17:59:29+01:00,1B29859,411,1,44,35,35,13,984,1,1,1,27,5eb93b15c563d67b6b9800d7,019087870d540101011b,1658246369,2022-07-19 00:00:00.000,2022-07-19 17:59:29+01:00
898,2022-07-19T18:14:52+01:00,1B29859,412,1,42,35,35,12,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018e87870c530101011b,1658247292,2022-07-19 00:00:00.000,2022-07-19 18:14:52+01:00
339,2022-07-19T18:30:15+01:00,1B29859,413,1,41,35,34,13,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018d87860d530101011b,1658248215,2022-07-19 00:00:00.000,2022-07-19 18:30:15+01:00
151,2022-07-19T18:45:39+01:00,1B29859,414,1,39,35,34,14,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018b87860e530101011b,1658249139,2022-07-19 00:00:00.000,2022-07-19 18:45:39+01:00
996,2022-07-19T19:01:02+01:00,1B29859,415,1,38,35,34,13,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018a87860d530101011b,1658250062,2022-07-19 00:00:00.000,2022-07-19 19:01:02+01:00
405,2022-07-19T19:16:25+01:00,1B29859,416,1,37,34,33,15,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018986850f530101011b,1658250985,2022-07-19 00:00:00.000,2022-07-19 19:16:25+01:00
284,2022-07-19T19:31:48+01:00,1B29859,417,1,36,34,33,15,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018886850f530101011b,1658251908,2022-07-19 00:00:00.000,2022-07-19 19:31:48+01:00
7,2022-07-19T19:47:11+01:00,1B29859,418,1,35,34,33,15,983,1,1,1,27,5eb93b15c563d67b6b9800d7,018786850f530101011b,1658252831,2022-07-19 00:00:00.000,2022-07-19 19:47:11+01:00
595,2022-07-19T20:02:35+01:00,1B29859,419,1,34,33,33,16,983,1,1,1,27,5eb93b15c563d67b6b9800d7,0186858510530101011b,1658253755,2022-07-19 00:00:00.000,2022-07-19 20:02:35+01:00
434,2022-07-19T20:17:57+01:00,1B29859,420,1,34,33,32,17,983,1,1,1,27,5eb93b15c563d67b6b9800d7,0186858411530101011b,1658254677,2022-07-19 00:00:00.000,2022-07-19 20:17:57+01:00
260,2022-07-19T20:33:21+01:00,1B29859,421,1,33,32,31,18,983,1,1,1,27,5eb93b15c563d67b6b9800d7,0185848312530101011b,1658255601,2022-07-19 00:00:00.000,2022-07-19 20:33:21+01:00
988,2022-07-19T20:48:43+01:00,1B29859,422,1,32,31,30,22,983,1,1,1,27,5eb93b15c563d67b6b9800d7,0184838216530101011b,1658256523,2022-07-19 00:00:00.000,2022-07-19 20:48:43+01:00
144,2022-07-19T21:04:05+01:00,1B29859,423,1,31,29,27,27,983,1,1,1,27,5eb93b15c563d67b6b9800d7,0183817f1b530101011b,1658257445,2022-07-19 00:00:00.000,2022-07-19 21:04:05+01:00
778,2022-07-19T21:19:27+01:00,1B29859,424,1,30,27,26,29,983,1,1,1,27,5eb93b15c563d67b6b9800d7,01827f7e1d530101011b,1658258367,2022-07-19 00:00:00.000,2022-07-19 21:19:27+01:00
487,2022-07-19T21:34:49+01:00,1B29859,425,1,29,27,25,30,983,1,1,1,27,5eb93b15c563d67b6b9800d7,01817f7d1e530101011b,1658259289,2022-07-19 00:00:00.000,2022-07-19 21:34:49+01:00
554,2022-07-19T21:50:12+01:00,1B29859,426,1,28,25,24,34,983,1,1,1,27,5eb93b15c563d67b6b9800d7,01807d7c22530101011b,1658260212,2022-07-19 00:00:00.000,2022-07-19 21:50:12+01:00
884,2022-07-19T22:05:35+01:00,1B29859,427,1,27,25,24,35,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7d7c23540101011b,1658261135,2022-07-19 00:00:00.000,2022-07-19 22:05:35+01:00
822,2022-07-19T22:20:57+01:00,1B29859,428,1,26,25,24,33,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7d7c21540101011b,1658262057,2022-07-19 00:00:00.000,2022-07-19 22:20:57+01:00
652,2022-07-19T22:36:21+01:00,1B29859,429,1,26,25,23,37,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7d7b25540101011b,1658262981,2022-07-19 00:00:00.000,2022-07-19 22:36:21+01:00
239,2022-07-19T22:51:43+01:00,1B29859,430,1,25,24,22,38,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7c7a26540101011b,1658263903,2022-07-19 00:00:00.000,2022-07-19 22:51:43+01:00
520,2022-07-19T23:07:06+01:00,1B29859,431,1,24,23,22,41,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7b7a29540101011b,1658264826,2022-07-19 00:00:00.000,2022-07-19 23:07:06+01:00
369,2022-07-19T23:22:29+01:00,1B29859,432,1,24,22,21,41,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7a7929540101011b,1658265749,2022-07-19 00:00:00.000,2022-07-19 23:22:29+01:00
436,2022-07-19T23:37:52+01:00,1B29859,433,1,23,22,21,41,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017b7a7929540101011b,1658266672,2022-07-19 00:00:00.000,2022-07-19 23:37:52+01:00
984,2022-07-19T23:53:16+01:00,1B29859,434,1,22,21,20,44,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017a79782c540101011b,1658267596,2022-07-19 00:00:00.000,2022-07-19 23:53:16+01:00
251,2022-07-20T00:08:38+01:00,1B29859,435,1,22,21,20,46,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017a79782e540101011b,1658268518,2022-07-19 00:00:00.000,2022-07-20 00:08:38+01:00
349,2022-07-20T00:24:01+01:00,1B29859,436,1,21,21,20,47,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017979782f540101011b,1658269441,2022-07-19 00:00:00.000,2022-07-20 00:24:01+01:00
380,2022-07-20T00:39:25+01:00,1B29859,437,1,21,20,19,49,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0179787731540101011b,1658270365,2022-07-19 00:00:00.000,2022-07-20 00:39:25+01:00
269,2022-07-20T00:54:47+01:00,1B29859,438,1,20,20,19,50,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0178787732540101011b,1658271287,2022-07-19 00:00:00.000,2022-07-20 00:54:47+01:00
787,2022-07-20T01:10:10+01:00,1B29859,439,1,20,20,19,51,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0178787733540101011b,1658272210,2022-07-19 00:00:00.000,2022-07-20 01:10:10+01:00
462,2022-07-20T01:25:33+01:00,1B29859,440,1,19,19,18,53,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0177777635540101011b,1658273133,2022-07-19 00:00:00.000,2022-07-20 01:25:33+01:00
725,2022-07-20T01:40:56+01:00,1B29859,441,1,19,19,18,54,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0177777636540101011b,1658274056,2022-07-19 00:00:00.000,2022-07-20 01:40:56+01:00
236,2022-07-20T01:56:19+01:00,1B29859,442,1,19,19,18,55,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0177777637540101011b,1658274979,2022-07-19 00:00:00.000,2022-07-20 01:56:19+01:00
579,2022-07-20T02:11:42+01:00,1B29859,443,1,18,19,18,55,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0176777637540101011b,1658275902,2022-07-20 00:00:00.000,2022-07-20 02:11:42+01:00
169,2022-07-20T02:27:06+01:00,1B29859,444,1,18,19,18,56,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0176777638540101011b,1658276826,2022-07-20 00:00:00.000,2022-07-20 02:27:06+01:00
289,2022-07-20T02:42:29+01:00,1B29859,445,1,18,18,17,57,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0176767539540101011b,1658277749,2022-07-20 00:00:00.000,2022-07-20 02:42:29+01:00
285,2022-07-20T02:57:53+01:00,1B29859,446,1,18,18,18,56,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0176767638540101011b,1658278673,2022-07-20 00:00:00.000,2022-07-20 02:57:53+01:00
18,2022-07-20T03:13:16+01:00,1B29859,447,1,17,18,17,58,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017576753a540101011b,1658279596,2022-07-20 00:00:00.000,2022-07-20 03:13:16+01:00
210,2022-07-20T03:28:38+01:00,1B29859,448,1,17,18,17,59,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017576753b540101011b,1658280518,2022-07-20 00:00:00.000,2022-07-20 03:28:38+01:00
178,2022-07-20T03:44:02+01:00,1B29859,449,1,17,18,17,58,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017576753a540101011b,1658281442,2022-07-20 00:00:00.000,2022-07-20 03:44:02+01:00
127,2022-07-20T03:59:25+01:00,1B29859,450,1,17,18,17,61,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017576753d540101011b,1658282365,2022-07-20 00:00:00.000,2022-07-20 03:59:25+01:00
691,2022-07-20T04:14:49+01:00,1B29859,451,1,16,18,17,60,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017476753c540101011b,1658283289,2022-07-20 00:00:00.000,2022-07-20 04:14:49+01:00
131,2022-07-20T04:30:12+01:00,1B29859,452,1,16,17,17,60,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475753c540101011b,1658284212,2022-07-20 00:00:00.000,2022-07-20 04:30:12+01:00
216,2022-07-20T04:45:34+01:00,1B29859,453,1,16,17,16,62,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475743e540101011b,1658285134,2022-07-20 00:00:00.000,2022-07-20 04:45:34+01:00
48,2022-07-20T05:00:58+01:00,1B29859,454,1,16,17,16,63,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475743f540101011b,1658286058,2022-07-20 00:00:00.000,2022-07-20 05:00:58+01:00
141,2022-07-20T05:16:21+01:00,1B29859,455,1,16,17,16,63,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475743f540101011b,1658286981,2022-07-20 00:00:00.000,2022-07-20 05:16:21+01:00
655,2022-07-20T05:31:45+01:00,1B29859,456,1,16,17,16,63,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475743f540101011b,1658287905,2022-07-20 00:00:00.000,2022-07-20 05:31:45+01:00
304,2022-07-20T05:47:08+01:00,1B29859,457,1,16,17,16,64,984,1,1,1,27,5eb93b15c563d67b6b9800d7,0174757440540101011b,1658288828,2022-07-20 00:00:00.000,2022-07-20 05:47:08+01:00
531,2022-07-20T06:02:31+01:00,1B29859,458,1,16,17,17,63,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475753f540101011b,1658289751,2022-07-20 00:00:00.000,2022-07-20 06:02:31+01:00
578,2022-07-20T06:17:55+01:00,1B29859,459,1,16,17,17,63,984,1,1,1,27,5eb93b15c563d67b6b9800d7,017475753f540101011b,1658290675,2022-07-20 00:00:00.000,2022-07-20 06:17:55+01:00
746,2022-07-20T06:33:18+01:00,1B29859,460,1,16,18,17,61,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017476753d550101011b,1658291598,2022-07-20 00:00:00.000,2022-07-20 06:33:18+01:00
347,2022-07-20T06:48:42+01:00,1B29859,461,1,16,18,18,60,985,1,1,1,27,5eb93b15c563d67b6b9800d7,017476763c550101011b,1658292522,2022-07-20 00:00:00.000,2022-07-20 06:48:42+01:00
308,2022-07-20T07:04:06+01:00,1B29859,462,1,17,20,20,55,985,1,1,1,27,5eb93b15c563d67b6b9800d7,0175787837550101011b,1658293446,2022-07-20 00:00:00.000,2022-07-20 07:04:06+01:00
245,2022-07-20T07:19:31+01:00,1B29859,463,1,18,21,23,49,985,1,1,1,27,5eb93b15c563d67b6b9800d7,0176797b31550101011b,1658294371,2022-07-20 00:00:00.000,2022-07-20 07:19:31+01:00
563,2022-07-20T07:34:55+01:00,1B29859,464,1,19,23,25,43,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01777b7d2b550101011b,1658295295,2022-07-20 00:00:00.000,2022-07-20 07:34:55+01:00
573,2022-07-20T07:50:20+01:00,1B29859,465,1,20,25,26,39,985,1,1,1,27,5eb93b15c563d67b6b9800d7,01787d7e27550101011b,1658296220,2022-07-20 00:00:00.000,2022-07-20 07:50:20+01:00
111,2022-07-20T08:05:44+01:00,1B29859,466,1,22,26,29,34,986,1,1,1,27,5eb93b15c563d67b6b9800d7,017a7e8122560101011b,1658297144,2022-07-20 00:00:00.000,2022-07-20 08:05:44+01:00
981,2022-07-20T08:21:09+01:00,1B29859,467,1,23,24,25,39,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017b7c7d27570101011b,1658298069,2022-07-20 00:00:00.000,2022-07-20 08:21:09+01:00
139,2022-07-20T08:36:31+01:00,1B29859,468,1,23,24,25,44,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017b7c7d2c570101011b,1658298991,2022-07-20 00:00:00.000,2022-07-20 08:36:31+01:00
76,2022-07-20T08:51:56+01:00,1B29859,469,1,25,27,30,35,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7f8223570101011b,1658299916,2022-07-20 00:00:00.000,2022-07-20 08:51:56+01:00
442,2022-07-20T09:07:22+01:00,1B29859,470,1,28,28,31,35,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0180808323570101011b,1658300842,2022-07-20 00:00:00.000,2022-07-20 09:07:22+01:00
263,2022-07-20T09:22:45+01:00,1B29859,471,1,27,23,24,57,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7b7c39570101011b,1658301765,2022-07-20 00:00:00.000,2022-07-20 09:22:45+01:00
856,2022-07-20T09:38:06+01:00,1B29859,472,1,24,23,23,66,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7b7b42570101011b,1658302686,2022-07-20 00:00:00.000,2022-07-20 09:38:06+01:00
231,2022-07-20T09:53:30+01:00,1B29859,473,1,26,29,33,39,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017e818527570101011b,1658303610,2022-07-20 00:00:00.000,2022-07-20 09:53:30+01:00
681,2022-07-20T10:08:56+01:00,1B29859,474,1,29,29,33,33,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0181818521570101011b,1658304536,2022-07-20 00:00:00.000,2022-07-20 10:08:56+01:00
167,2022-07-20T10:24:21+01:00,1B29859,475,1,29,26,28,45,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01817e802d570101011b,1658305461,2022-07-20 00:00:00.000,2022-07-20 10:24:21+01:00
322,2022-07-20T10:39:46+01:00,1B29859,476,1,30,26,28,44,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01827e802c580101011b,1658306386,2022-07-20 00:00:00.000,2022-07-20 10:39:46+01:00
234,2022-07-20T10:55:07+01:00,1B29859,477,1,31,28,32,33,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0183808421580101011b,1658307307,2022-07-20 00:00:00.000,2022-07-20 10:55:07+01:00
387,2022-07-20T11:10:31+01:00,1B29859,478,1,33,30,35,28,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018582871c580101011b,1658308231,2022-07-20 00:00:00.000,2022-07-20 11:10:31+01:00
68,2022-07-20T11:25:56+01:00,1B29859,479,1,35,29,34,28,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018781861c580101011b,1658309156,2022-07-20 00:00:00.000,2022-07-20 11:25:56+01:00
627,2022-07-20T11:41:19+01:00,1B29859,480,1,37,29,34,27,989,1,1,1,27,5eb93b15c563d67b6b9800d7,018981861b590101011b,1658310079,2022-07-20 00:00:00.000,2022-07-20 11:41:19+01:00
639,2022-07-20T11:56:43+01:00,1B29859,481,1,38,30,36,26,989,1,1,1,27,5eb93b15c563d67b6b9800d7,018a82881a590101011b,1658311003,2022-07-20 00:00:00.000,2022-07-20 11:56:43+01:00
550,2022-07-20T12:12:07+01:00,1B29859,482,1,40,30,36,26,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018c82881a580101011b,1658311927,2022-07-20 00:00:00.000,2022-07-20 12:12:07+01:00
521,2022-07-20T12:27:30+01:00,1B29859,483,1,41,30,36,25,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018d828819580101011b,1658312850,2022-07-20 00:00:00.000,2022-07-20 12:27:30+01:00
846,2022-07-20T12:42:54+01:00,1B29859,484,1,43,33,40,21,988,1,1,1,27,5eb93b15c563d67b6b9800d7,018f858c15580101011b,1658313774,2022-07-20 00:00:00.000,2022-07-20 12:42:54+01:00
752,2022-07-20T12:58:19+01:00,1B29859,485,1,45,31,38,22,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0191838a16580101011b,1658314699,2022-07-20 00:00:00.000,2022-07-20 12:58:19+01:00
256,2022-07-20T13:13:44+01:00,1B29859,486,1,47,33,40,20,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0193858c14580101011b,1658315624,2022-07-20 00:00:00.000,2022-07-20 13:13:44+01:00
794,2022-07-20T13:29:08+01:00,1B29859,487,1,47,32,39,21,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0193848b15580101011b,1658316548,2022-07-20 00:00:00.000,2022-07-20 13:29:08+01:00
697,2022-07-20T13:44:32+01:00,1B29859,488,1,48,33,40,20,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0194858c14580101011b,1658317472,2022-07-20 00:00:00.000,2022-07-20 13:44:32+01:00
324,2022-07-20T13:59:56+01:00,1B29859,489,1,49,34,39,19,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0195868b13580101011b,1658318396,2022-07-20 00:00:00.000,2022-07-20 13:59:56+01:00
485,2022-07-20T14:15:19+01:00,1B29859,490,1,49,35,41,18,988,1,1,1,27,5eb93b15c563d67b6b9800d7,0195878d12580101011b,1658319319,2022-07-20 00:00:00.000,2022-07-20 14:15:19+01:00
190,2022-07-20T14:30:44+01:00,1B29859,491,1,49,33,40,18,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0195858c12570101011b,1658320244,2022-07-20 00:00:00.000,2022-07-20 14:30:44+01:00
238,2022-07-20T14:46:07+01:00,1B29859,492,1,50,35,41,17,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0196878d11570101011b,1658321167,2022-07-20 00:00:00.000,2022-07-20 14:46:07+01:00
414,2022-07-20T15:01:30+01:00,1B29859,493,1,49,34,40,19,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0195868c13570101011b,1658322090,2022-07-20 00:00:00.000,2022-07-20 15:01:30+01:00
675,2022-07-20T15:16:54+01:00,1B29859,494,1,50,34,41,17,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0196868d11570101011b,1658323014,2022-07-20 00:00:00.000,2022-07-20 15:16:54+01:00
821,2022-07-20T15:32:18+01:00,1B29859,495,1,49,33,37,21,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0195858915570101011b,1658323938,2022-07-20 00:00:00.000,2022-07-20 15:32:18+01:00
964,2022-07-20T15:47:42+01:00,1B29859,496,1,48,33,36,22,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0194858816570101011b,1658324862,2022-07-20 00:00:00.000,2022-07-20 15:47:42+01:00
602,2022-07-20T16:03:06+01:00,1B29859,497,1,48,33,37,20,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0194858914570101011b,1658325786,2022-07-20 00:00:00.000,2022-07-20 16:03:06+01:00
277,2022-07-20T16:18:29+01:00,1B29859,498,1,47,33,38,19,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0193858a13570101011b,1658326709,2022-07-20 00:00:00.000,2022-07-20 16:18:29+01:00
302,2022-07-20T16:33:52+01:00,1B29859,499,1,47,34,36,22,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0193868816570101011b,1658327632,2022-07-20 00:00:00.000,2022-07-20 16:33:52+01:00
633,2022-07-20T16:49:15+01:00,1B29859,500,1,45,32,34,25,987,1,1,1,27,5eb93b15c563d67b6b9800d7,0191848619570101011b,1658328555,2022-07-20 00:00:00.000,2022-07-20 16:49:15+01:00
593,2022-07-20T17:04:38+01:00,1B29859,501,1,44,32,33,27,987,1,1,1,27,5eb93b15c563d67b6b9800d7,019084851b570101011b,1658329478,2022-07-20 00:00:00.000,2022-07-20 17:04:38+01:00
325,2022-07-20T17:20:06+01:00,1B29859,502,1,43,31,32,28,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018f83841c570101011b,1658330406,2022-07-20 00:00:00.000,2022-07-20 17:20:06+01:00
425,2022-07-20T17:35:26+01:00,1B29859,503,1,41,28,29,35,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018d808123570101011b,1658331326,2022-07-20 00:00:00.000,2022-07-20 17:35:26+01:00
456,2022-07-20T17:50:45+01:00,1B29859,504,1,39,27,28,37,987,1,1,1,27,5eb93b15c563d67b6b9800d7,018b7f8025570101011b,1658332245,2022-07-20 00:00:00.000,2022-07-20 17:50:45+01:00
510,2022-07-20T18:06:08+01:00,1B29859,505,1,37,26,26,42,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01897e7e2a570101011b,1658333168,2022-07-20 00:00:00.000,2022-07-20 18:06:08+01:00
852,2022-07-20T18:21:32+01:00,1B29859,506,1,35,25,25,46,986,1,1,1,27,5eb93b15c563d67b6b9800d7,01877d7d2e560101011b,1658334092,2022-07-20 00:00:00.000,2022-07-20 18:21:32+01:00
318,2022-07-20T18:36:52+01:00,1B29859,507,1,33,25,25,48,986,1,1,1,27,5eb93b15c563d67b6b9800d7,01857d7d30560101011b,1658335012,2022-07-20 00:00:00.000,2022-07-20 18:36:52+01:00
977,2022-07-20T18:52:15+01:00,1B29859,508,1,32,24,25,50,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01847c7d32570101011b,1658335935,2022-07-20 00:00:00.000,2022-07-20 18:52:15+01:00
392,2022-07-20T19:07:38+01:00,1B29859,509,1,31,24,24,52,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01837c7c34570101011b,1658336858,2022-07-20 00:00:00.000,2022-07-20 19:07:38+01:00
833,2022-07-20T19:23:00+01:00,1B29859,510,1,30,23,23,54,987,1,1,1,27,5eb93b15c563d67b6b9800d7,01827b7b36570101011b,1658337780,2022-07-20 00:00:00.000,2022-07-20 19:23:00+01:00
622,2022-07-20T19:38:23+01:00,1B29859,511,1,29,23,23,57,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01817b7b39580101011b,1658338703,2022-07-20 00:00:00.000,2022-07-20 19:38:23+01:00
29,2022-07-20T19:53:46+01:00,1B29859,512,1,28,23,22,63,988,1,1,1,27,5eb93b15c563d67b6b9800d7,01807b7a3f580101011b,1658339626,2022-07-20 00:00:00.000,2022-07-20 19:53:46+01:00
488,2022-07-20T20:09:09+01:00,1B29859,513,1,25,20,19,87,988,1,1,1,27,5eb93b15c563d67b6b9800d7,017d787757580101011b,1658340549,2022-07-20 00:00:00.000,2022-07-20 20:09:09+01:00
280,2022-07-20T20:24:30+01:00,1B29859,514,1,24,19,19,95,987,1,1,1,27,5eb93b15c563d67b6b9800d7,017c77775f570101011b,1658341470,2022-07-20 00:00:00.000,2022-07-20 20:24:30+01:00
