,timestamp,device,seqnumber,event,temperature1,temperature2,bmetemp,bmehum,bmepress,adc1,adc2,adc3,battery,devicetypeid,data,time,__dt,date
24,2022-07-25T06:43:48+01:00,1B29857,950,3,11,14,14,89,982,14,1,1,24,5eb930dde833d96c2857f411,036f727259520e010118,1658724228,2022-07-25 00:00:00.000,2022-07-25 06:43:48+01:00
219,2022-07-25T06:59:10+01:00,1B29857,951,3,12,14,14,87,981,20,1,1,24,5eb930dde833d96c2857f411,03707272575114010118,1658725150,2022-07-25 00:00:00.000,2022-07-25 06:59:10+01:00
532,2022-07-25T07:14:34+01:00,1B29857,952,3,12,15,15,85,981,16,1,1,24,5eb930dde833d96c2857f411,03707373555110010118,1658726074,2022-07-25 00:00:00.000,2022-07-25 07:14:34+01:00
154,2022-07-25T07:29:57+01:00,1B29857,953,3,12,15,15,84,981,18,1,1,24,5eb930dde833d96c2857f411,03707373545112010118,1658726997,2022-07-25 00:00:00.000,2022-07-25 07:29:57+01:00
561,2022-07-25T07:45:22+01:00,1B29857,954,3,13,16,16,82,981,20,1,1,24,5eb930dde833d96c2857f411,03717474525114010118,1658727922,2022-07-25 00:00:00.000,2022-07-25 07:45:22+01:00
488,2022-07-25T08:00:46+01:00,1B29857,955,3,13,17,17,78,981,20,1,1,24,5eb930dde833d96c2857f411,037175754e5114010118,1658728846,2022-07-25 00:00:00.000,2022-07-25 08:00:46+01:00
1111,2022-07-25T08:16:09+01:00,1B29857,956,3,13,18,18,75,981,12,1,1,24,5eb930dde833d96c2857f411,037176764b510c010118,1658729769,2022-07-25 00:00:00.000,2022-07-25 08:16:09+01:00
897,2022-07-25T08:31:33+01:00,1B29857,957,3,14,20,20,70,981,14,1,1,24,5eb930dde833d96c2857f411,0372787846510e010118,1658730693,2022-07-25 00:00:00.000,2022-07-25 08:31:33+01:00
288,2022-07-25T08:46:58+01:00,1B29857,958,3,15,22,22,61,981,25,1,1,24,5eb930dde833d96c2857f411,03737a7a3d5119010118,1658731618,2022-07-25 00:00:00.000,2022-07-25 08:46:58+01:00
586,2022-07-25T09:02:22+01:00,1B29857,959,3,17,23,24,52,981,13,1,1,24,5eb930dde833d96c2857f411,03757b7c34510d010118,1658732542,2022-07-25 00:00:00.000,2022-07-25 09:02:22+01:00
1083,2022-07-25T09:17:46+01:00,1B29857,960,3,19,24,24,52,981,10,1,1,24,5eb930dde833d96c2857f411,03777c7c34510a010118,1658733466,2022-07-25 00:00:00.000,2022-07-25 09:17:46+01:00
82,2022-07-25T09:33:09+01:00,1B29857,961,3,20,25,25,49,981,16,1,1,24,5eb930dde833d96c2857f411,03787d7d315110010118,1658734389,2022-07-25 00:00:00.000,2022-07-25 09:33:09+01:00
55,2022-07-25T09:48:35+01:00,1B29857,962,3,22,26,27,46,981,5,1,1,24,5eb930dde833d96c2857f411,037a7e7f2e5105010118,1658735315,2022-07-25 00:00:00.000,2022-07-25 09:48:35+01:00
587,2022-07-25T10:03:58+01:00,1B29857,963,3,23,26,27,45,981,30,1,1,24,5eb930dde833d96c2857f411,037b7e7f2d511e010118,1658736238,2022-07-25 00:00:00.000,2022-07-25 10:03:58+01:00
1583,2022-07-25T10:19:22+01:00,1B29857,964,3,24,27,27,44,981,8,1,1,24,5eb930dde833d96c2857f411,037c7f7f2c5108010118,1658737162,2022-07-25 00:00:00.000,2022-07-25 10:19:22+01:00
18,2022-07-25T10:34:47+01:00,1B29857,965,3,26,28,28,42,981,5,1,1,24,5eb930dde833d96c2857f411,037e80802a5105010118,1658738087,2022-07-25 00:00:00.000,2022-07-25 10:34:47+01:00
291,2022-07-25T10:50:10+01:00,1B29857,966,3,26,28,28,40,981,1,1,1,24,5eb930dde833d96c2857f411,037e8080285101010118,1658739010,2022-07-25 00:00:00.000,2022-07-25 10:50:10+01:00
852,2022-07-25T11:05:34+01:00,1B29857,967,3,27,29,29,40,981,26,1,1,24,5eb930dde833d96c2857f411,037f818128511a010118,1658739934,2022-07-25 00:00:00.000,2022-07-25 11:05:34+01:00
1471,2022-07-25T11:20:59+01:00,1B29857,968,3,28,29,30,36,980,18,1,1,24,5eb930dde833d96c2857f411,03808182245012010118,1658740859,2022-07-25 00:00:00.000,2022-07-25 11:20:59+01:00
833,2022-07-25T11:36:22+01:00,1B29857,969,3,29,31,32,33,980,17,1,1,24,5eb930dde833d96c2857f411,03818384215011010118,1658741782,2022-07-25 00:00:00.000,2022-07-25 11:36:22+01:00
428,2022-07-25T11:51:47+01:00,1B29857,970,3,30,30,31,32,980,13,1,1,24,5eb930dde833d96c2857f411,0382828320500d010118,1658742707,2022-07-25 00:00:00.000,2022-07-25 11:51:47+01:00
249,2022-07-25T12:07:10+01:00,1B29857,971,3,31,31,32,32,980,18,1,1,24,5eb930dde833d96c2857f411,03838384205012010118,1658743630,2022-07-25 00:00:00.000,2022-07-25 12:07:10+01:00
96,2022-07-25T12:22:33+01:00,1B29857,972,3,31,28,29,43,981,3,1,1,24,5eb930dde833d96c2857f411,038380812b5103010118,1658744553,2022-07-25 00:00:00.000,2022-07-25 12:22:33+01:00
399,2022-07-25T12:37:55+01:00,1B29857,973,3,31,31,32,38,981,30,1,1,24,5eb930dde833d96c2857f411,0383838426511e010118,1658745475,2022-07-25 00:00:00.000,2022-07-25 12:37:55+01:00
825,2022-07-25T12:53:19+01:00,1B29857,974,3,32,31,32,37,981,5,1,1,24,5eb930dde833d96c2857f411,03848384255105010118,1658746399,2022-07-25 00:00:00.000,2022-07-25 12:53:19+01:00
142,2022-07-25T13:08:43+01:00,1B29857,975,3,33,33,34,33,981,1,1,1,24,5eb930dde833d96c2857f411,03858586215101010118,1658747323,2022-07-25 00:00:00.000,2022-07-25 13:08:43+01:00
298,2022-07-25T13:24:07+01:00,1B29857,976,3,34,32,34,29,980,13,1,1,24,5eb930dde833d96c2857f411,038684861d500d010118,1658748247,2022-07-25 00:00:00.000,2022-07-25 13:24:07+01:00
63,2022-07-25T13:39:30+01:00,1B29857,977,3,33,32,33,30,980,17,1,1,24,5eb930dde833d96c2857f411,038584851e5011010118,1658749170,2022-07-25 00:00:00.000,2022-07-25 13:39:30+01:00
274,2022-07-25T13:54:54+01:00,1B29857,978,3,32,30,30,34,981,14,1,1,24,5eb930dde833d96c2857f411,0384828222510e010118,1658750094,2022-07-25 00:00:00.000,2022-07-25 13:54:54+01:00
446,2022-07-25T14:10:17+01:00,1B29857,979,3,31,29,30,33,981,21,1,1,24,5eb930dde833d96c2857f411,03838182215115010118,1658751017,2022-07-25 00:00:00.000,2022-07-25 14:10:17+01:00
817,2022-07-25T14:25:40+01:00,1B29857,980,3,31,29,29,37,981,12,1,1,24,5eb930dde833d96c2857f411,0383818125510c010118,1658751940,2022-07-25 00:00:00.000,2022-07-25 14:25:40+01:00
657,2022-07-25T14:41:02+01:00,1B29857,981,3,30,29,30,36,981,18,1,1,24,5eb930dde833d96c2857f411,03828182245112010118,1658752862,2022-07-25 00:00:00.000,2022-07-25 14:41:02+01:00
27,2022-07-25T14:56:26+01:00,1B29857,982,3,31,30,31,28,981,16,1,1,24,5eb930dde833d96c2857f411,038382831c5110010118,1658753786,2022-07-25 00:00:00.000,2022-07-25 14:56:26+01:00
628,2022-07-25T15:11:51+01:00,1B29857,983,3,34,32,34,24,981,10,3,1,24,5eb930dde833d96c2857f411,0386848618510a030118,1658754711,2022-07-25 00:00:00.000,2022-07-25 15:11:51+01:00
325,2022-07-25T15:27:14+01:00,1B29857,984,3,35,32,34,26,981,11,1,1,24,5eb930dde833d96c2857f411,038784861a510b010118,1658755634,2022-07-25 00:00:00.000,2022-07-25 15:27:14+01:00
1032,2022-07-25T15:42:39+01:00,1B29857,985,3,36,33,36,23,981,14,1,1,24,5eb930dde833d96c2857f411,0388858817510e010118,1658756559,2022-07-25 00:00:00.000,2022-07-25 15:42:39+01:00
603,2022-07-25T15:58:02+01:00,1B29857,986,3,36,30,31,29,982,17,1,1,24,5eb930dde833d96c2857f411,038882831d5211010118,1658757482,2022-07-25 00:00:00.000,2022-07-25 15:58:02+01:00
432,2022-07-25T16:13:24+01:00,1B29857,987,3,35,31,34,27,982,12,1,1,24,5eb930dde833d96c2857f411,038783861b520c010118,1658758404,2022-07-25 00:00:00.000,2022-07-25 16:13:24+01:00
536,2022-07-25T16:28:47+01:00,1B29857,988,3,33,29,32,28,982,27,1,1,24,5eb930dde833d96c2857f411,038581841c521b010118,1658759327,2022-07-25 00:00:00.000,2022-07-25 16:28:47+01:00
618,2022-07-25T16:44:11+01:00,1B29857,989,3,34,31,35,24,982,16,1,1,24,5eb930dde833d96c2857f411,03868387185210010118,1658760251,2022-07-25 00:00:00.000,2022-07-25 16:44:11+01:00
684,2022-07-25T16:59:35+01:00,1B29857,990,3,34,31,34,24,982,24,1,1,24,5eb930dde833d96c2857f411,03868386185218010118,1658761175,2022-07-25 00:00:00.000,2022-07-25 16:59:35+01:00
1234,2022-07-25T17:14:57+01:00,1B29857,991,3,33,27,28,35,982,15,2,1,24,5eb930dde833d96c2857f411,03857f8023520f020118,1658762097,2022-07-25 00:00:00.000,2022-07-25 17:14:57+01:00
1497,2022-07-25T17:30:18+01:00,1B29857,992,3,31,27,28,35,982,16,1,1,24,5eb930dde833d96c2857f411,03837f80235210010118,1658763018,2022-07-25 00:00:00.000,2022-07-25 17:30:18+01:00
1446,2022-07-25T17:45:42+01:00,1B29857,993,3,30,27,28,35,983,20,1,1,24,5eb930dde833d96c2857f411,03827f80235314010118,1658763942,2022-07-25 00:00:00.000,2022-07-25 17:45:42+01:00
1901,2022-07-25T18:01:04+01:00,1B29857,994,3,29,26,27,40,983,13,1,1,24,5eb930dde833d96c2857f411,03817e7f28530d010118,1658764864,2022-07-25 00:00:00.000,2022-07-25 18:01:04+01:00
1683,2022-07-25T18:16:27+01:00,1B29857,995,3,27,25,26,43,983,29,1,1,24,5eb930dde833d96c2857f411,037f7d7e2b531d010118,1658765787,2022-07-25 00:00:00.000,2022-07-25 18:16:27+01:00
1742,2022-07-25T18:31:49+01:00,1B29857,996,3,26,25,25,45,983,12,1,1,24,5eb930dde833d96c2857f411,037e7d7d2d530c010118,1658766709,2022-07-25 00:00:00.000,2022-07-25 18:31:49+01:00
1345,2022-07-25T18:47:11+01:00,1B29857,997,3,25,24,25,46,983,10,1,1,24,5eb930dde833d96c2857f411,037d7c7d2e530a010118,1658767631,2022-07-25 00:00:00.000,2022-07-25 18:47:11+01:00
1130,2022-07-25T19:02:34+01:00,1B29857,998,3,25,25,26,44,983,6,1,1,24,5eb930dde833d96c2857f411,037d7d7e2c5306010118,1658768554,2022-07-25 00:00:00.000,2022-07-25 19:02:34+01:00
1146,2022-07-25T19:17:58+01:00,1B29857,999,3,25,24,24,46,983,10,1,1,24,5eb930dde833d96c2857f411,037d7c7c2e530a010118,1658769478,2022-07-25 00:00:00.000,2022-07-25 19:17:58+01:00
1150,2022-07-25T19:33:20+01:00,1B29857,1000,3,25,24,25,45,983,11,1,1,24,5eb930dde833d96c2857f411,037d7c7d2d530b010118,1658770400,2022-07-25 00:00:00.000,2022-07-25 19:33:20+01:00
1164,2022-07-25T19:48:44+01:00,1B29857,1001,3,24,24,25,45,983,22,1,1,24,5eb930dde833d96c2857f411,037c7c7d2d5316010118,1658771324,2022-07-25 00:00:00.000,2022-07-25 19:48:44+01:00
1145,2022-07-25T20:04:07+01:00,1B29857,1002,3,24,24,25,44,983,8,1,1,24,5eb930dde833d96c2857f411,037c7c7d2c5308010118,1658772247,2022-07-25 00:00:00.000,2022-07-25 20:04:07+01:00
1482,2022-07-25T20:19:31+01:00,1B29857,1003,3,24,26,27,37,983,17,1,1,24,5eb930dde833d96c2857f411,037c7e7f255311010118,1658773171,2022-07-25 00:00:00.000,2022-07-25 20:19:31+01:00
1567,2022-07-25T20:34:55+01:00,1B29857,1004,3,24,25,26,41,983,17,1,1,24,5eb930dde833d96c2857f411,037c7d7e295311010118,1658774095,2022-07-25 00:00:00.000,2022-07-25 20:34:55+01:00
1118,2022-07-25T20:50:17+01:00,1B29857,1005,3,23,25,26,41,983,18,1,1,24,5eb930dde833d96c2857f411,037b7d7e295312010118,1658775017,2022-07-25 00:00:00.000,2022-07-25 20:50:17+01:00
2526,2022-07-25T21:05:41+01:00,1B29857,1006,3,23,23,23,47,983,10,1,1,24,5eb930dde833d96c2857f411,037b7b7b2f530a010118,1658775941,2022-07-25 00:00:00.000,2022-07-25 21:05:41+01:00
1793,2022-07-25T21:21:03+01:00,1B29857,1007,3,22,23,22,51,983,16,1,1,24,5eb930dde833d96c2857f411,037a7b7a335310010118,1658776863,2022-07-25 00:00:00.000,2022-07-25 21:21:03+01:00
1475,2022-07-25T21:36:26+01:00,1B29857,1008,3,22,22,21,53,983,15,1,1,24,5eb930dde833d96c2857f411,037a7a7935530f010118,1658777786,2022-07-25 00:00:00.000,2022-07-25 21:36:26+01:00
1560,2022-07-25T21:51:48+01:00,1B29857,1009,3,21,21,21,55,983,17,1,1,24,5eb930dde833d96c2857f411,03797979375311010118,1658778708,2022-07-25 00:00:00.000,2022-07-25 21:51:48+01:00
1455,2022-07-25T22:07:11+01:00,1B29857,1010,3,20,21,20,57,983,17,1,1,24,5eb930dde833d96c2857f411,03787978395311010118,1658779631,2022-07-25 00:00:00.000,2022-07-25 22:07:11+01:00
1671,2022-07-25T22:22:33+01:00,1B29857,1011,3,19,20,20,59,984,18,1,1,24,5eb930dde833d96c2857f411,037778783b5412010118,1658780553,2022-07-25 00:00:00.000,2022-07-25 22:22:33+01:00
2252,2022-07-25T22:37:55+01:00,1B29857,1012,3,19,20,19,61,984,21,1,1,24,5eb930dde833d96c2857f411,037778773d5415010118,1658781475,2022-07-25 00:00:00.000,2022-07-25 22:37:55+01:00
1713,2022-07-25T22:53:18+01:00,1B29857,1013,3,18,20,19,63,984,17,1,1,24,5eb930dde833d96c2857f411,037678773f5411010118,1658782398,2022-07-25 00:00:00.000,2022-07-25 22:53:18+01:00
1405,2022-07-25T23:08:42+01:00,1B29857,1014,3,17,19,18,64,984,12,1,1,24,5eb930dde833d96c2857f411,0375777640540c010118,1658783322,2022-07-25 00:00:00.000,2022-07-25 23:08:42+01:00
1125,2022-07-25T23:24:04+01:00,1B29857,1015,3,17,19,18,64,984,14,1,1,24,5eb930dde833d96c2857f411,0375777640540e010118,1658784244,2022-07-25 00:00:00.000,2022-07-25 23:24:04+01:00
1327,2022-07-25T23:39:28+01:00,1B29857,1016,3,17,19,18,64,984,26,1,1,24,5eb930dde833d96c2857f411,0375777640541a010118,1658785168,2022-07-25 00:00:00.000,2022-07-25 23:39:28+01:00
1989,2022-07-25T23:54:51+01:00,1B29857,1017,3,16,19,18,65,985,18,1,1,24,5eb930dde833d96c2857f411,03747776415512010118,1658786091,2022-07-25 00:00:00.000,2022-07-25 23:54:51+01:00
2473,2022-07-26T00:10:14+01:00,1B29857,1018,3,16,18,17,66,985,14,1,1,24,5eb930dde833d96c2857f411,0374767542550e010118,1658787014,2022-07-25 00:00:00.000,2022-07-26 00:10:14+01:00
2229,2022-07-26T00:25:36+01:00,1B29857,1019,3,15,17,17,68,985,22,1,1,24,5eb930dde833d96c2857f411,03737575445516010118,1658787936,2022-07-25 00:00:00.000,2022-07-26 00:25:36+01:00
2148,2022-07-26T00:40:59+01:00,1B29857,1020,3,15,17,16,70,985,18,1,1,24,5eb930dde833d96c2857f411,03737574465512010118,1658788859,2022-07-25 00:00:00.000,2022-07-26 00:40:59+01:00
2877,2022-07-26T00:56:22+01:00,1B29857,1021,3,14,16,15,75,985,23,1,1,24,5eb930dde833d96c2857f411,037274734b5517010118,1658789782,2022-07-25 00:00:00.000,2022-07-26 00:56:22+01:00
3807,2022-07-26T01:11:46+01:00,1B29857,1022,3,14,16,15,75,985,18,1,1,24,5eb930dde833d96c2857f411,037274734b5512010118,1658790706,2022-07-25 00:00:00.000,2022-07-26 01:11:46+01:00
3316,2022-07-26T01:27:09+01:00,1B29857,1023,3,14,16,16,73,986,18,1,1,24,5eb930dde833d96c2857f411,03727474495612010118,1658791629,2022-07-25 00:00:00.000,2022-07-26 01:27:09+01:00
3197,2022-07-26T01:42:32+01:00,1B29857,1024,3,14,17,16,71,986,17,1,1,24,5eb930dde833d96c2857f411,03727574475611010118,1658792552,2022-07-25 00:00:00.000,2022-07-26 01:42:32+01:00
2599,2022-07-26T01:57:56+01:00,1B29857,1025,3,14,17,16,69,986,14,1,1,24,5eb930dde833d96c2857f411,0372757445560e010118,1658793476,2022-07-25 00:00:00.000,2022-07-26 01:57:56+01:00
417,2022-07-26T02:13:19+01:00,1B29857,1026,3,14,16,16,71,986,22,1,1,24,5eb930dde833d96c2857f411,03727474475616010118,1658794399,2022-07-26 00:00:00.000,2022-07-26 02:13:19+01:00
932,2022-07-26T02:28:43+01:00,1B29857,1027,3,14,16,16,70,986,5,1,1,24,5eb930dde833d96c2857f411,03727474465605010118,1658795323,2022-07-26 00:00:00.000,2022-07-26 02:28:43+01:00
386,2022-07-26T02:44:05+01:00,1B29857,1028,3,14,16,15,72,986,19,1,1,24,5eb930dde833d96c2857f411,03727473485613010118,1658796245,2022-07-26 00:00:00.000,2022-07-26 02:44:05+01:00
508,2022-07-26T02:59:29+01:00,1B29857,1029,3,14,16,15,73,986,14,1,1,24,5eb930dde833d96c2857f411,0372747349560e010118,1658797169,2022-07-26 00:00:00.000,2022-07-26 02:59:29+01:00
429,2022-07-26T03:14:52+01:00,1B29857,1030,3,14,15,15,74,986,25,1,1,24,5eb930dde833d96c2857f411,037273734a5619010118,1658798092,2022-07-26 00:00:00.000,2022-07-26 03:14:52+01:00
528,2022-07-26T03:30:15+01:00,1B29857,1031,3,13,15,15,75,986,19,1,1,24,5eb930dde833d96c2857f411,037173734b5613010118,1658799015,2022-07-26 00:00:00.000,2022-07-26 03:30:15+01:00
463,2022-07-26T03:45:38+01:00,1B29857,1032,3,13,15,14,77,986,22,1,1,24,5eb930dde833d96c2857f411,037173724d5616010118,1658799938,2022-07-26 00:00:00.000,2022-07-26 03:45:38+01:00
880,2022-07-26T04:01:00+01:00,1B29857,1033,3,13,15,14,78,986,19,1,1,24,5eb930dde833d96c2857f411,037173724e5613010118,1658800860,2022-07-26 00:00:00.000,2022-07-26 04:01:00+01:00
858,2022-07-26T04:16:24+01:00,1B29857,1034,3,13,14,14,79,986,20,1,1,24,5eb930dde833d96c2857f411,037172724f5614010118,1658801784,2022-07-26 00:00:00.000,2022-07-26 04:16:24+01:00
108,2022-07-26T04:31:48+01:00,1B29857,1035,3,12,14,13,81,986,18,1,1,24,5eb930dde833d96c2857f411,03707271515612010118,1658802708,2022-07-26 00:00:00.000,2022-07-26 04:31:48+01:00
407,2022-07-26T04:47:10+01:00,1B29857,1036,3,12,14,13,82,986,16,1,1,24,5eb930dde833d96c2857f411,03707271525610010118,1658803630,2022-07-26 00:00:00.000,2022-07-26 04:47:10+01:00
918,2022-07-26T05:02:34+01:00,1B29857,1037,3,11,13,12,86,986,18,1,1,24,5eb930dde833d96c2857f411,036f7170565612010118,1658804554,2022-07-26 00:00:00.000,2022-07-26 05:02:34+01:00
222,2022-07-26T05:17:57+01:00,1B29857,1038,3,11,13,12,86,986,26,1,1,24,5eb930dde833d96c2857f411,036f717056561a010118,1658805477,2022-07-26 00:00:00.000,2022-07-26 05:17:57+01:00
149,2022-07-26T05:33:21+01:00,1B29857,1039,3,11,13,12,87,987,22,1,1,24,5eb930dde833d96c2857f411,036f7170575716010118,1658806401,2022-07-26 00:00:00.000,2022-07-26 05:33:21+01:00
5,2022-07-26T05:48:44+01:00,1B29857,1040,3,11,13,13,86,987,18,1,1,24,5eb930dde833d96c2857f411,036f7171565712010118,1658807324,2022-07-26 00:00:00.000,2022-07-26 05:48:44+01:00
1149,2022-07-26T06:04:08+01:00,1B29857,1041,3,11,13,13,84,987,26,1,1,24,5eb930dde833d96c2857f411,036f717154571a010118,1658808248,2022-07-26 00:00:00.000,2022-07-26 06:04:08+01:00
201,2022-07-26T06:19:31+01:00,1B29857,1042,3,11,14,14,83,987,28,1,1,24,5eb930dde833d96c2857f411,036f727253571c010118,1658809171,2022-07-26 00:00:00.000,2022-07-26 06:19:31+01:00
1464,2022-07-26T06:34:56+01:00,1B29857,1043,3,12,14,14,81,987,18,1,1,24,5eb930dde833d96c2857f411,03707272515712010118,1658810096,2022-07-26 00:00:00.000,2022-07-26 06:34:56+01:00
835,2022-07-26T06:50:20+01:00,1B29857,1044,3,12,14,14,81,987,14,1,1,24,5eb930dde833d96c2857f411,0370727251570e010118,1658811020,2022-07-26 00:00:00.000,2022-07-26 06:50:20+01:00
853,2022-07-26T07:05:43+01:00,1B29857,1045,3,13,14,14,81,987,22,1,1,24,5eb930dde833d96c2857f411,03717272515716010118,1658811943,2022-07-26 00:00:00.000,2022-07-26 07:05:43+01:00
135,2022-07-26T07:21:06+01:00,1B29857,1046,3,13,15,15,80,987,16,1,1,24,5eb930dde833d96c2857f411,03717373505710010118,1658812866,2022-07-26 00:00:00.000,2022-07-26 07:21:06+01:00
913,2022-07-26T07:36:30+01:00,1B29857,1047,3,14,15,15,80,987,23,1,1,24,5eb930dde833d96c2857f411,03727373505717010118,1658813790,2022-07-26 00:00:00.000,2022-07-26 07:36:30+01:00
699,2022-07-26T07:51:54+01:00,1B29857,1048,3,15,15,15,78,987,17,1,1,24,5eb930dde833d96c2857f411,037373734e5711010118,1658814714,2022-07-26 00:00:00.000,2022-07-26 07:51:54+01:00
585,2022-07-26T08:07:16+01:00,1B29857,1049,3,15,16,16,77,987,14,1,1,24,5eb930dde833d96c2857f411,037374744d570e010118,1658815636,2022-07-26 00:00:00.000,2022-07-26 08:07:16+01:00
676,2022-07-26T08:22:40+01:00,1B29857,1050,3,16,16,16,75,987,16,1,1,24,5eb930dde833d96c2857f411,037474744b5710010118,1658816560,2022-07-26 00:00:00.000,2022-07-26 08:22:40+01:00
244,2022-07-26T08:38:03+01:00,1B29857,1051,3,16,16,16,74,987,15,1,1,24,5eb930dde833d96c2857f411,037474744a570f010118,1658817483,2022-07-26 00:00:00.000,2022-07-26 08:38:03+01:00
1394,2022-07-26T08:53:27+01:00,1B29857,1052,3,17,16,16,74,987,16,1,1,24,5eb930dde833d96c2857f411,037574744a5710010118,1658818407,2022-07-26 00:00:00.000,2022-07-26 08:53:27+01:00
2,2022-07-26T09:08:51+01:00,1B29857,1053,3,17,17,17,71,987,17,1,1,24,5eb930dde833d96c2857f411,03757575475711010118,1658819331,2022-07-26 00:00:00.000,2022-07-26 09:08:51+01:00
780,2022-07-26T09:24:15+01:00,1B29857,1054,3,18,17,18,70,987,10,1,1,24,5eb930dde833d96c2857f411,0376757646570a010118,1658820255,2022-07-26 00:00:00.000,2022-07-26 09:24:15+01:00
535,2022-07-26T09:39:38+01:00,1B29857,1055,3,19,17,18,67,987,15,1,1,24,5eb930dde833d96c2857f411,0377757643570f010118,1658821178,2022-07-26 00:00:00.000,2022-07-26 09:39:38+01:00
1331,2022-07-26T09:55:02+01:00,1B29857,1056,3,19,17,18,67,988,13,1,1,24,5eb930dde833d96c2857f411,0377757643580d010118,1658822102,2022-07-26 00:00:00.000,2022-07-26 09:55:02+01:00
523,2022-07-26T10:10:25+01:00,1B29857,1057,3,20,17,18,67,987,15,1,1,24,5eb930dde833d96c2857f411,0378757643570f010118,1658823025,2022-07-26 00:00:00.000,2022-07-26 10:10:25+01:00
1379,2022-07-26T10:25:49+01:00,1B29857,1058,3,20,18,18,66,988,7,1,1,24,5eb930dde833d96c2857f411,03787676425807010118,1658823949,2022-07-26 00:00:00.000,2022-07-26 10:25:49+01:00
983,2022-07-26T10:41:12+01:00,1B29857,1059,3,21,18,19,63,988,21,1,1,24,5eb930dde833d96c2857f411,037976773f5815010118,1658824872,2022-07-26 00:00:00.000,2022-07-26 10:41:12+01:00
329,2022-07-26T10:56:36+01:00,1B29857,1060,3,22,19,20,61,988,14,1,1,24,5eb930dde833d96c2857f411,037a77783d580e010118,1658825796,2022-07-26 00:00:00.000,2022-07-26 10:56:36+01:00
150,2022-07-26T11:11:59+01:00,1B29857,1061,3,22,19,20,58,988,11,1,1,24,5eb930dde833d96c2857f411,037a77783a580b010118,1658826719,2022-07-26 00:00:00.000,2022-07-26 11:11:59+01:00
68,2022-07-26T11:27:23+01:00,1B29857,1062,3,22,19,20,58,988,16,1,1,24,5eb930dde833d96c2857f411,037a77783a5810010118,1658827643,2022-07-26 00:00:00.000,2022-07-26 11:27:23+01:00
1663,2022-07-26T11:42:47+01:00,1B29857,1063,3,22,19,20,61,988,22,1,1,24,5eb930dde833d96c2857f411,037a77783d5816010118,1658828567,2022-07-26 00:00:00.000,2022-07-26 11:42:47+01:00
1174,2022-07-26T11:58:09+01:00,1B29857,1064,3,22,20,20,57,988,21,1,1,24,5eb930dde833d96c2857f411,037a7878395815010118,1658829489,2022-07-26 00:00:00.000,2022-07-26 11:58:09+01:00
1427,2022-07-26T12:13:33+01:00,1B29857,1065,3,22,21,21,56,988,8,1,1,24,5eb930dde833d96c2857f411,037a7979385808010118,1658830413,2022-07-26 00:00:00.000,2022-07-26 12:13:33+01:00
1878,2022-07-26T12:28:56+01:00,1B29857,1066,3,23,21,21,54,988,7,1,1,24,5eb930dde833d96c2857f411,037b7979365807010118,1658831336,2022-07-26 00:00:00.000,2022-07-26 12:28:56+01:00
1628,2022-07-26T12:44:20+01:00,1B29857,1067,3,23,21,21,53,988,17,1,1,24,5eb930dde833d96c2857f411,037b7979355811010118,1658832260,2022-07-26 00:00:00.000,2022-07-26 12:44:20+01:00
924,2022-07-26T12:59:44+01:00,1B29857,1068,3,24,21,22,50,988,14,1,1,24,5eb930dde833d96c2857f411,037c797a32580e010118,1658833184,2022-07-26 00:00:00.000,2022-07-26 12:59:44+01:00
1543,2022-07-26T13:15:08+01:00,1B29857,1069,3,25,22,24,46,987,15,1,1,24,5eb930dde833d96c2857f411,037d7a7c2e570f010118,1658834108,2022-07-26 00:00:00.000,2022-07-26 13:15:08+01:00
1832,2022-07-26T13:30:31+01:00,1B29857,1070,3,26,23,24,45,987,19,1,1,24,5eb930dde833d96c2857f411,037e7b7c2d5713010118,1658835031,2022-07-26 00:00:00.000,2022-07-26 13:30:31+01:00
1539,2022-07-26T13:45:55+01:00,1B29857,1071,3,27,23,24,43,987,12,1,1,24,5eb930dde833d96c2857f411,037f7b7c2b570c010118,1658835955,2022-07-26 00:00:00.000,2022-07-26 13:45:55+01:00
1418,2022-07-26T14:01:19+01:00,1B29857,1072,3,27,22,23,45,987,19,1,1,24,5eb930dde833d96c2857f411,037f7a7b2d5713010118,1658836879,2022-07-26 00:00:00.000,2022-07-26 14:01:19+01:00
2206,2022-07-26T14:16:42+01:00,1B29857,1073,3,27,23,24,44,987,14,1,1,24,5eb930dde833d96c2857f411,037f7b7c2c570e010118,1658837802,2022-07-26 00:00:00.000,2022-07-26 14:16:42+01:00
2209,2022-07-26T14:32:05+01:00,1B29857,1074,3,28,23,24,42,987,10,1,1,24,5eb930dde833d96c2857f411,03807b7c2a570a010118,1658838725,2022-07-26 00:00:00.000,2022-07-26 14:32:05+01:00
977,2022-07-26T14:47:28+01:00,1B29857,1075,3,29,25,26,38,987,20,1,1,24,5eb930dde833d96c2857f411,03817d7e265714010118,1658839648,2022-07-26 00:00:00.000,2022-07-26 14:47:28+01:00
1547,2022-07-26T15:02:53+01:00,1B29857,1076,3,31,26,27,35,987,14,1,1,24,5eb930dde833d96c2857f411,03837e7f23570e010118,1658840573,2022-07-26 00:00:00.000,2022-07-26 15:02:53+01:00
982,2022-07-26T15:18:17+01:00,1B29857,1077,3,32,25,26,36,987,18,1,1,24,5eb930dde833d96c2857f411,03847d7e245712010118,1658841497,2022-07-26 00:00:00.000,2022-07-26 15:18:17+01:00
